,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
405,2024,SE,FT,Data Architect,238000,USD,238000,US,remote,US,M
406,2024,SE,FT,Data Architect,149000,USD,149000,US,remote,US,M
407,2024,SE,FT,Data Scientist,190000,USD,190000,US,on site,US,M
408,2024,SE,FT,Data Scientist,148000,USD,148000,US,on site,US,M
409,2024,SE,FT,Data Modeler,162225,USD,162225,US,on site,US,M
410,2024,SE,FT,Data Modeler,139050,USD,139050,US,on site,US,M
412,2024,SE,FT,Data Engineer,105301,USD,105301,US,remote,US,M
413,2024,SE,FT,Data Scientist,180000,USD,180000,US,on site,US,M
414,2024,SE,FT,Data Scientist,139000,USD,139000,US,on site,US,M
415,2024,SE,FT,Data Analyst,50000,GBP,62500,GB,on site,GB,M
416,2024,SE,FT,Data Analyst,44000,GBP,55000,GB,on site,GB,M
417,2024,SE,FT,ML Engineer,252000,USD,252000,US,on site,US,M
418,2024,SE,FT,ML Engineer,168000,USD,168000,US,on site,US,M
419,2024,MI,FT,Data Engineer,85000,USD,85000,US,on site,US,M
420,2024,MI,FT,Data Engineer,74880,USD,74880,US,on site,US,M
421,2024,SE,FT,ML Engineer,260000,USD,260000,US,on site,US,M
424,2024,SE,FT,Data Engineer,150000,USD,150000,US,remote,US,M
425,2024,MI,FT,Research Engineer,234000,USD,234000,US,on site,US,M
426,2024,MI,FT,Research Engineer,176000,USD,176000,US,on site,US,M
427,2024,MI,FT,Data Engineer,125000,USD,125000,US,remote,US,M
428,2024,MI,FT,Data Engineer,100000,USD,100000,US,remote,US,M
429,2024,SE,FT,ML Engineer,155000,USD,155000,US,on site,US,M
430,2024,SE,FT,ML Engineer,100000,USD,100000,US,on site,US,M
431,2024,SE,FT,Data Analyst,170000,USD,170000,CA,remote,CA,M
432,2024,SE,FT,Data Analyst,130000,USD,130000,CA,remote,CA,M
433,2024,MI,FT,Data Engineer,184000,USD,184000,US,on site,US,M
434,2024,MI,FT,Data Engineer,123000,USD,123000,US,on site,US,M
437,2024,MI,FT,Data Scientist,159550,USD,159550,US,on site,US,M
438,2024,MI,FT,Data Scientist,113000,USD,113000,US,on site,US,M
439,2024,SE,FT,Data Scientist,222300,USD,222300,FR,on site,FR,M
440,2024,SE,FT,Data Scientist,119700,USD,119700,FR,on site,FR,M
441,2024,SE,FT,ML Engineer,120000,USD,120000,US,on site,US,M
442,2024,SE,FT,ML Engineer,75000,USD,75000,US,on site,US,M
443,2024,SE,FT,AI Scientist,166000,USD,166000,US,on site,US,M
444,2024,SE,FT,AI Scientist,110781,USD,110781,US,on site,US,M
445,2024,MI,FT,Data Scientist,121500,USD,121500,US,remote,US,M
446,2024,MI,FT,Data Scientist,88200,USD,88200,US,remote,US,M
447,2024,EN,PT,Data Science,63162,USD,63162,US,on site,US,M
448,2024,EN,PT,Data Science,37154,USD,37154,US,on site,US,M
449,2024,SE,FT,Data Scientist,195800,USD,195800,US,on site,US,M
450,2024,SE,FT,Data Scientist,161900,USD,161900,US,on site,US,M
451,2024,SE,FT,Data Analyst,142166,USD,142166,US,on site,US,M
452,2024,SE,FT,Data Analyst,88854,USD,88854,US,on site,US,M
453,2024,EN,FT,Business Intelligence Developer,137000,USD,137000,US,on site,US,M
454,2024,EN,FT,Business Intelligence Developer,60400,USD,60400,US,on site,US,M
455,2024,SE,FT,Data Architect,178090,USD,178090,US,remote,US,M
457,2024,EX,FT,Head of Data,257500,USD,257500,US,on site,US,M
458,2024,EX,FT,Head of Data,190000,USD,190000,US,on site,US,M
459,2024,MI,FT,AI Engineer,176000,USD,176000,US,on site,US,M
460,2024,MI,FT,AI Engineer,106500,USD,106500,US,on site,US,M
461,2024,MI,FT,Business Intelligence,125500,USD,125500,US,on site,US,M
462,2024,MI,FT,Business Intelligence,78000,USD,78000,US,on site,US,M
463,2024,SE,FT,Data Engineer,200000,USD,200000,US,remote,US,M
464,2024,SE,FT,Data Engineer,96000,USD,96000,US,remote,US,M
465,2024,EN,FT,Business Intelligence Analyst,192500,USD,192500,US,on site,US,M
466,2024,EN,FT,Business Intelligence Analyst,140000,USD,140000,US,on site,US,M
467,2024,SE,FT,Data Engineer,220000,USD,220000,US,on site,US,M
468,2024,SE,FT,Data Engineer,96600,USD,96600,US,on site,US,M
469,2024,SE,FT,Data Engineer,195500,USD,195500,US,on site,US,M
470,2024,SE,FT,Data Engineer,117300,USD,117300,US,on site,US,M
471,2024,SE,FT,Data Engineer,156000,USD,156000,US,on site,US,M
472,2024,SE,FT,Data Engineer,124000,USD,124000,US,on site,US,M
473,2024,SE,FT,Data Architect,178090,USD,178090,US,on site,US,M
474,2024,SE,FT,Data Architect,81978,USD,81978,US,on site,US,M
475,2024,SE,FT,Data Engineer,142500,USD,142500,US,on site,US,M
476,2024,SE,FT,Data Engineer,90000,USD,90000,US,on site,US,M
477,2024,SE,FT,Data Engineer,171210,USD,171210,CA,on site,CA,M
478,2024,SE,FT,Data Engineer,92190,USD,92190,CA,on site,CA,M
479,2024,SE,FT,Data Architect,59421,GBP,74276,GB,on site,GB,M
480,2024,SE,FT,Data Architect,48350,GBP,60437,GB,on site,GB,M
481,2024,MI,FT,Machine Learning Developer,125000,USD,125000,CA,on site,CA,M
482,2024,MI,FT,Machine Learning Developer,90000,USD,90000,CA,on site,CA,M
483,2024,MI,FT,Data Scientist,176000,USD,176000,US,remote,US,M
484,2024,MI,FT,Data Scientist,72700,USD,72700,US,remote,US,M
485,2024,MI,FT,Data Engineer,132600,USD,132600,US,on site,US,M
486,2024,MI,FT,Data Engineer,80845,USD,80845,US,on site,US,M
487,2024,EX,FT,Data Engineer,250000,USD,250000,US,on site,US,M
488,2024,EX,FT,Data Engineer,150000,USD,150000,US,on site,US,M
489,2024,MI,FT,Data Management Specialist,79000,USD,79000,US,on site,US,M
490,2024,MI,FT,Data Management Specialist,72000,USD,72000,US,on site,US,M
491,2024,SE,FT,Data Scientist,230800,USD,230800,US,remote,US,M
492,2024,SE,FT,Data Scientist,96200,USD,96200,US,remote,US,M
493,2024,EN,FT,Data Scientist,187415,USD,187415,US,on site,US,M
494,2024,EN,FT,Data Scientist,114080,USD,114080,US,on site,US,M
495,2024,EN,FT,Business Intelligence Lead,187415,USD,187415,US,on site,US,M
496,2024,EN,FT,Business Intelligence Lead,114080,USD,114080,US,on site,US,M
497,2024,SE,FT,Data Engineer,277000,USD,277000,US,on site,US,M
498,2024,SE,FT,Data Engineer,173000,USD,173000,US,on site,US,M
499,2024,MI,FT,Data Engineer,175000,USD,175000,US,on site,US,M
500,2024,MI,FT,Data Engineer,117000,USD,117000,US,on site,US,M
501,2024,SE,FT,Data Architect,193000,USD,193000,US,on site,US,M
502,2024,SE,FT,Data Architect,84600,USD,84600,US,on site,US,M
503,2024,SE,FT,AI Engineer,220000,USD,220000,US,on site,US,M
504,2024,SE,FT,AI Engineer,96600,USD,96600,US,on site,US,M
507,2024,MI,FT,Data Scientist,172000,USD,172000,US,on site,US,M
508,2024,MI,FT,Data Scientist,75600,USD,75600,US,on site,US,M
509,2024,SE,FT,Machine Learning Scientist,201000,USD,201000,US,on site,US,M
510,2024,SE,FT,Machine Learning Scientist,125500,USD,125500,US,on site,US,M
511,2024,SE,FT,Business Intelligence Analyst,187000,USD,187000,US,remote,US,M
512,2024,SE,FT,Business Intelligence Analyst,117000,USD,117000,US,remote,US,M
513,2024,EN,FT,Data Analyst,61700,USD,61700,US,on site,US,M
514,2024,EN,FT,Data Analyst,55000,USD,55000,US,on site,US,M
515,2024,MI,FT,Data Engineer,45000,GBP,56250,GB,on site,GB,M
516,2024,MI,FT,Data Engineer,35000,GBP,43750,GB,on site,GB,M
517,2024,SE,FT,Data Science,292300,USD,292300,CA,on site,CA,M
518,2024,SE,FT,Data Science,149700,USD,149700,CA,on site,CA,M
519,2024,SE,FT,Business Intelligence Engineer,165600,USD,165600,US,on site,US,L
520,2024,SE,FT,Business Intelligence Engineer,65800,USD,65800,US,on site,US,L
521,2024,MI,FT,Data Engineer,148000,USD,148000,US,on site,US,M
522,2024,MI,FT,Data Engineer,118000,USD,118000,US,on site,US,M
523,2024,SE,FT,Data Scientist,50000,GBP,62500,GB,on site,GB,M
527,2024,SE,FT,Data Engineer,149076,USD,149076,US,on site,US,M
528,2024,SE,FT,Data Engineer,82365,USD,82365,US,on site,US,M
529,2024,SE,FT,Data Engineer,160000,USD,160000,US,on site,US,M
530,2024,SE,FT,Data Engineer,120000,USD,120000,US,on site,US,M
532,2024,SE,FT,Data Engineer,115000,USD,115000,US,on site,US,M
533,2024,MI,FT,Data Engineer,193000,USD,193000,US,on site,US,M
534,2024,MI,FT,Data Engineer,128000,USD,128000,US,on site,US,M
536,2024,SE,FT,ML Engineer,170000,USD,170000,US,on site,US,M
538,2024,SE,FT,ML Engineer,136000,USD,136000,US,on site,US,M
539,2024,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,on site,US,L
540,2024,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,on site,US,L
541,2024,MI,FT,Applied Scientist,210000,USD,210000,US,on site,US,M
542,2024,MI,FT,Applied Scientist,160000,USD,160000,US,on site,US,M
543,2024,EX,FT,Data Science,200000,USD,200000,US,on site,US,M
544,2024,EX,FT,Data Science,160000,USD,160000,US,on site,US,M
545,2024,SE,FT,ML Engineer,150000,USD,150000,US,on site,US,M
546,2024,SE,FT,ML Engineer,90000,USD,90000,US,on site,US,M
547,2024,MI,FT,ML Engineer,208200,USD,208200,US,remote,US,M
548,2024,MI,FT,ML Engineer,124900,USD,124900,US,remote,US,M
549,2024,SE,FT,Data Engineer,150000,USD,150000,US,on site,US,M
553,2024,SE,FT,Data Engineer,255475,USD,255475,US,on site,US,M
554,2024,SE,FT,Data Engineer,185800,USD,185800,US,on site,US,M
559,2024,SE,FT,Data Analyst,113800,USD,113800,US,remote,US,M
560,2024,SE,FT,Data Analyst,74400,USD,74400,US,remote,US,M
562,2024,MI,FT,Data Scientist,180000,USD,180000,US,on site,US,M
563,2024,MI,FT,Data Scientist,140000,USD,140000,US,on site,US,M
564,2024,SE,FT,Business Intelligence Engineer,108500,USD,108500,US,on site,US,M
565,2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,on site,US,M
567,2024,SE,FT,ML Engineer,181000,USD,181000,US,on site,US,M
568,2024,SE,FT,Data Scientist,301126,USD,301126,US,remote,US,M
569,2024,SE,FT,Data Scientist,210788,USD,210788,US,remote,US,M
570,2024,EN,FT,Data Analyst,20000,USD,20000,KE,remote,KE,M
571,2024,SE,FT,Data Analyst,147500,USD,147500,US,on site,US,M
572,2024,SE,FT,Data Analyst,85000,USD,85000,US,on site,US,M
575,2024,EN,FT,Data Analyst,102927,USD,102927,AU,on site,AU,M
576,2024,EN,FT,Data Analyst,95010,USD,95010,AU,on site,AU,M
577,2024,EN,FT,Business Intelligence Analyst,157400,USD,157400,US,remote,US,M
578,2024,EN,FT,Business Intelligence Analyst,98600,USD,98600,US,remote,US,M
579,2024,EN,FT,Data Analyst,83000,USD,83000,US,remote,US,M
580,2024,EN,FT,Data Analyst,64000,USD,64000,US,remote,US,M
583,2024,SE,FT,ML Engineer,250000,USD,250000,US,remote,US,M
584,2024,SE,FT,ML Engineer,190000,USD,190000,US,remote,US,M
585,2024,SE,FT,ML Engineer,258750,USD,258750,US,on site,US,M
586,2024,SE,FT,ML Engineer,191250,USD,191250,US,on site,US,M
587,2024,EN,FT,ML Engineer,177100,USD,177100,US,on site,US,M
588,2024,EN,FT,ML Engineer,130900,USD,130900,US,on site,US,M
589,2024,EN,FT,Data Analyst,99200,USD,99200,US,remote,US,M
590,2024,EN,FT,Data Analyst,69400,USD,69400,US,remote,US,M
591,2024,MI,FT,Encounter Data Management Professional,79500,USD,79500,US,remote,US,M
592,2024,MI,FT,Encounter Data Management Professional,57700,USD,57700,US,remote,US,M
593,2024,SE,FT,Data Engineer,179000,USD,179000,US,on site,US,M
594,2024,SE,FT,Data Engineer,112000,USD,112000,US,on site,US,M
595,2024,SE,FT,ML Engineer,206000,USD,206000,US,on site,US,M
596,2024,SE,FT,ML Engineer,97335,USD,97335,US,on site,US,M
597,2024,MI,FT,ML Engineer,223900,USD,223900,US,remote,US,M
598,2024,MI,FT,ML Engineer,140100,USD,140100,US,remote,US,M
599,2024,SE,FT,Data Architect,75000,GBP,93750,GB,on site,GB,M
600,2024,SE,FT,Data Architect,65000,GBP,81250,GB,on site,GB,M
601,2024,SE,FT,Data Manager,144300,USD,144300,US,remote,US,M
602,2024,SE,FT,Data Manager,104800,USD,104800,US,remote,US,M
603,2024,MI,FT,Business Intelligence,168000,USD,168000,US,remote,US,L
604,2024,MI,FT,Business Intelligence,78400,USD,78400,US,remote,US,L
605,2024,SE,FT,Data Analyst,207300,USD,207300,US,on site,US,M
606,2024,SE,FT,Data Analyst,114700,USD,114700,US,on site,US,M
607,2024,SE,FT,Data Scientist,265000,USD,265000,US,remote,US,M
608,2024,SE,FT,Data Scientist,220000,USD,220000,US,remote,US,M
609,2024,SE,FT,Business Intelligence Analyst,120000,USD,120000,US,on site,US,M
610,2024,SE,FT,Business Intelligence Analyst,100000,USD,100000,US,on site,US,M
611,2024,SE,FT,ML Engineer,306000,USD,306000,US,on site,US,M
612,2024,SE,FT,ML Engineer,151600,USD,151600,US,on site,US,M
613,2024,EX,FT,Data Science,300000,USD,300000,US,remote,US,M
614,2024,EX,FT,Data Science,220000,USD,220000,US,remote,US,M
615,2024,SE,FT,Data Scientist,167500,USD,167500,US,on site,US,M
616,2024,SE,FT,Data Scientist,138500,USD,138500,US,on site,US,M
617,2024,MI,FT,Data Scientist,194000,USD,194000,US,on site,US,M
618,2024,MI,FT,Data Scientist,125500,USD,125500,US,on site,US,M
619,2024,SE,FT,Analytics Engineer,95000,GBP,118750,GB,on site,GB,M
620,2024,SE,FT,Analytics Engineer,60000,GBP,75000,GB,on site,GB,M
621,2024,SE,FT,Data Engineer,194500,USD,194500,US,on site,US,M
622,2024,SE,FT,Data Engineer,147368,USD,147368,US,on site,US,M
623,2024,MI,FT,Data Engineer,165000,USD,165000,US,on site,US,M
627,2024,SE,FT,Data Manager,160500,USD,160500,US,remote,US,M
628,2024,SE,FT,Data Manager,107000,USD,107000,US,remote,US,M
629,2024,SE,FT,Analytics Engineer,500000,USD,500000,US,on site,US,M
630,2024,SE,FT,Analytics Engineer,80000,USD,80000,US,on site,US,M
631,2024,MI,FT,Data Infrastructure Engineer,241000,USD,241000,US,on site,US,M
632,2024,MI,FT,Data Infrastructure Engineer,189000,USD,189000,US,on site,US,M
635,2024,SE,FT,Research Scientist,200000,USD,200000,US,remote,US,M
636,2024,SE,FT,Research Scientist,148500,USD,148500,US,remote,US,M
637,2024,SE,FT,Research Engineer,273000,USD,273000,US,on site,US,M
638,2024,SE,FT,Research Engineer,166500,USD,166500,US,on site,US,M
639,2024,SE,FT,Data Analyst,106260,USD,106260,US,on site,US,M
640,2024,SE,FT,Data Analyst,82000,USD,82000,US,on site,US,M
641,2024,MI,FT,Business Intelligence Analyst,115000,USD,115000,US,remote,US,M
642,2024,MI,FT,Business Intelligence Analyst,100000,USD,100000,US,remote,US,M
643,2024,MI,FT,Data Scientist,105000,USD,105000,US,on site,US,M
644,2024,MI,FT,Data Scientist,90000,USD,90000,US,on site,US,M
645,2024,SE,FT,Data Scientist,170000,USD,170000,US,on site,US,M
646,2024,SE,FT,Data Scientist,140000,USD,140000,US,on site,US,M
647,2024,MI,FT,Data Scientist,170000,USD,170000,US,on site,US,M
649,2024,SE,FT,Data Engineer,233000,USD,233000,US,on site,US,M
650,2024,SE,FT,Data Engineer,140000,USD,140000,US,on site,US,M
651,2024,SE,FT,Data Analyst,202800,USD,202800,US,on site,US,M
652,2024,SE,FT,Data Analyst,108200,USD,108200,US,on site,US,M
654,2024,EX,FT,Head of Data,150000,USD,150000,US,on site,US,M
655,2024,SE,FT,Data Scientist,214872,USD,214872,US,remote,US,M
656,2024,SE,FT,Data Scientist,186846,USD,186846,US,remote,US,M
657,2024,EN,FT,Data Scientist,35000,GBP,43750,GB,on site,GB,M
658,2024,EN,FT,Data Scientist,30000,GBP,37500,GB,on site,GB,M
659,2024,SE,FT,Data Engineer,145360,USD,145360,US,remote,US,M
660,2024,SE,FT,Data Engineer,107440,USD,107440,US,remote,US,M
661,2024,SE,FT,Applied Scientist,212800,USD,212800,US,on site,US,L
662,2024,SE,FT,Applied Scientist,115100,USD,115100,US,on site,US,L
663,2024,SE,FT,AI Software Engineer,174000,USD,174000,US,on site,US,M
664,2024,SE,FT,AI Software Engineer,116000,USD,116000,US,on site,US,M
665,2024,MI,FT,Data Engineer,181700,USD,181700,US,on site,US,M
666,2024,MI,FT,Data Engineer,64300,USD,64300,US,on site,US,M
667,2024,EN,FT,Data Analyst,26800,GBP,33500,GB,on site,GB,M
669,2024,MI,FT,Data Engineer,185000,USD,185000,US,on site,US,L
670,2024,MI,FT,Data Engineer,81000,USD,81000,US,on site,US,L
671,2024,SE,FT,Encounter Data Management Professional,96200,USD,96200,US,on site,US,M
672,2024,SE,FT,Encounter Data Management Professional,69800,USD,69800,US,on site,US,M
673,2024,EN,FT,Data Analyst,77280,USD,77280,US,on site,US,M
674,2024,EN,FT,Data Analyst,58000,USD,58000,US,on site,US,M
675,2024,EN,FT,Data Scientist,26800,GBP,33500,GB,on site,GB,M
677,2024,SE,FT,Research Scientist,178200,USD,178200,US,on site,US,M
678,2024,SE,FT,Research Scientist,74800,USD,74800,US,on site,US,M
679,2024,EN,FT,Business Intelligence Analyst,164500,USD,164500,US,on site,US,M
680,2024,EN,FT,Business Intelligence Analyst,67200,USD,67200,US,on site,US,M
681,2024,SE,FT,Data Architect,165000,USD,165000,US,on site,US,M
683,2024,EN,FT,Data Engineer,185000,USD,185000,US,on site,US,L
684,2024,EN,FT,Data Engineer,81000,USD,81000,US,on site,US,L
685,2024,MI,FT,Data Science,287800,USD,287800,US,on site,US,M
689,2024,MI,FT,Research Engineer,250000,USD,250000,US,on site,US,M
690,2024,MI,FT,Research Engineer,200000,USD,200000,US,on site,US,M
695,2024,EN,PT,Data Scientist,291340,USD,291340,US,on site,US,M
696,2024,EN,PT,Data Scientist,194240,USD,194240,US,on site,US,M
697,2024,MI,FT,Applied Scientist,191070,USD,191070,US,on site,US,M
698,2024,MI,FT,Applied Scientist,135900,USD,135900,US,on site,US,M
699,2024,MI,FT,BI Developer,38000,GBP,47500,GB,on site,GB,M
700,2024,MI,FT,BI Developer,35000,GBP,43750,GB,on site,GB,M
701,2024,SE,FT,Research Engineer,282000,USD,282000,US,on site,US,M
702,2024,SE,FT,Research Engineer,171000,USD,171000,US,on site,US,M
705,2024,MI,FT,Data Engineer,152800,USD,152800,US,on site,US,M
706,2024,MI,FT,Data Engineer,149282,USD,149282,US,on site,US,M
709,2024,MI,FT,Data Scientist,228000,USD,228000,US,on site,US,M
710,2024,MI,FT,Data Scientist,134000,USD,134000,US,on site,US,M
711,2024,SE,FT,Data Engineer,78000,EUR,86666,LV,on site,LV,M
712,2024,SE,FT,Data Engineer,54000,EUR,60000,LV,on site,LV,M
713,2024,SE,FT,Applied Scientist,199500,USD,199500,US,on site,US,M
714,2024,SE,FT,Applied Scientist,97400,USD,97400,US,on site,US,M
715,2024,SE,FT,Data Engineer,155000,USD,155000,US,on site,US,M
716,2024,SE,FT,Data Engineer,139500,USD,139500,US,on site,US,M
719,2024,SE,FT,Data Engineer,205000,USD,205000,US,remote,US,M
721,2024,EN,FT,Data Analyst,110000,USD,110000,US,remote,US,M
722,2024,EN,FT,Data Analyst,90000,USD,90000,US,remote,US,M
725,2024,SE,FT,Data Scientist,208500,USD,208500,US,on site,US,M
726,2024,SE,FT,Data Scientist,174000,USD,174000,US,on site,US,M
733,2024,SE,FT,Business Intelligence Analyst,138000,USD,138000,US,on site,US,M
734,2024,SE,FT,Business Intelligence Analyst,110400,USD,110400,US,on site,US,M
735,2024,SE,FT,Data Scientist,239000,USD,239000,US,remote,US,M
736,2024,SE,FT,Data Scientist,159000,USD,159000,US,remote,US,M
737,2024,SE,FT,Data Engineer,145000,USD,145000,US,on site,US,M
739,2024,SE,FT,Data Engineer,185000,USD,185000,US,on site,US,M
743,2024,EN,FT,Data Science,128750,USD,128750,US,on site,US,M
744,2024,EN,FT,Data Science,61875,USD,61875,US,on site,US,M
745,2024,SE,FT,ML Engineer,240000,USD,240000,CA,on site,CA,M
746,2024,SE,FT,ML Engineer,178000,USD,178000,CA,on site,CA,M
747,2024,EN,FT,Research Analyst,91200,USD,91200,US,on site,US,M
748,2024,EN,FT,Research Analyst,58200,USD,58200,US,on site,US,M
749,2024,SE,FT,Data Engineer,122000,USD,122000,US,on site,US,M
750,2024,SE,FT,Data Engineer,94500,USD,94500,US,on site,US,M
751,2024,MI,FT,Data Analyst,152300,USD,152300,US,on site,US,M
752,2024,MI,FT,Data Analyst,76200,USD,76200,US,on site,US,M
753,2024,SE,FT,ML Engineer,336000,USD,336000,CA,remote,CA,M
754,2024,SE,FT,ML Engineer,304000,USD,304000,CA,remote,CA,M
755,2024,MI,FT,Data Analyst,70000,USD,70000,US,remote,US,M
756,2024,MI,FT,Data Analyst,51000,USD,51000,US,remote,US,M
757,2024,SE,FT,ML Engineer,223000,USD,223000,US,on site,US,M
758,2024,SE,FT,ML Engineer,185000,USD,185000,US,on site,US,M
759,2024,MI,FT,Data Engineer,155000,USD,155000,US,on site,US,M
760,2024,MI,FT,Data Engineer,120000,USD,120000,US,on site,US,M
761,2024,SE,FT,Data Infrastructure Engineer,245900,USD,245900,US,remote,US,M
762,2024,SE,FT,Data Infrastructure Engineer,139000,USD,139000,US,remote,US,M
763,2024,MI,FT,Admin & Data Analyst,95000,USD,95000,US,on site,US,M
764,2024,SE,FT,Data Scientist,213000,USD,213000,US,on site,US,M
765,2024,SE,FT,Data Scientist,120700,USD,120700,US,on site,US,M
767,2024,MI,FT,Data Engineer,81500,USD,81500,US,on site,US,M
768,2024,EN,FT,Data Science,46000,USD,46000,US,on site,US,M
769,2024,EN,FT,Data Science,40000,USD,40000,US,on site,US,M
770,2024,SE,FT,Insight Analyst,60000,GBP,75000,US,on site,US,M
771,2024,SE,FT,Insight Analyst,55000,GBP,68750,US,on site,US,M
772,2024,EN,FT,Business Intelligence,176627,USD,176627,US,on site,US,M
773,2024,EN,FT,Business Intelligence,106029,USD,106029,US,on site,US,M
776,2024,EN,FT,Business Intelligence,94250,USD,94250,US,remote,US,M
777,2024,EN,FT,Business Intelligence,65000,USD,65000,US,remote,US,M
778,2024,MI,FT,Data Analyst,148017,USD,148017,US,on site,US,M
779,2024,MI,FT,Data Analyst,87069,USD,87069,US,on site,US,M
780,2024,MI,FT,Data Science,135800,USD,135800,US,remote,US,M
781,2024,MI,FT,Data Science,95100,USD,95100,US,remote,US,M
782,2024,SE,FT,Data Engineer,175000,USD,175000,US,on site,US,M
783,2024,SE,FT,Data Engineer,117000,USD,117000,US,on site,US,M
784,2024,SE,FT,Data Architect,234000,USD,234000,US,on site,US,M
785,2024,SE,FT,Data Architect,146000,USD,146000,US,on site,US,M
786,2024,MI,FT,Data Analyst,120000,USD,120000,US,on site,US,M
787,2024,MI,FT,Data Analyst,105000,USD,105000,US,on site,US,M
788,2024,EN,FT,Data Analyst,43500,USD,43500,US,on site,US,M
789,2024,EN,FT,Data Analyst,41000,USD,41000,US,on site,US,M
790,2024,SE,FT,Data Engineer,234000,USD,234000,US,on site,US,M
